NACA 0431
 1.00000     0.00325
 0.97927     0.01067
 0.94287     0.02326
 0.89780     0.03811
 0.84691     0.05396
 0.79199     0.07005
 0.73438     0.08580
 0.67512     0.10079
 0.61510     0.11463
 0.55507     0.12697
 0.49571     0.13746
 0.43759     0.14576
 0.38128     0.15157
 0.32727     0.15462
 0.27602     0.15470
 0.22796     0.15168
 0.18350     0.14549
 0.14303     0.13618
 0.10691     0.12388
 0.07549     0.10877
 0.04909     0.09111
 0.02805     0.07117
 0.01265     0.04921
 0.00321     0.02544
 0.00000     0.00000
 0.00321    -0.02544
 0.01265    -0.04921
 0.02805    -0.07117
 0.04909    -0.09111
 0.07549    -0.10877
 0.10691    -0.12388
 0.14303    -0.13618
 0.18350    -0.14549
 0.22796    -0.15168
 0.27602    -0.15470
 0.32727    -0.15462
 0.38128    -0.15157
 0.43759    -0.14576
 0.49571    -0.13746
 0.55507    -0.12697
 0.61510    -0.11463
 0.67512    -0.10079
 0.73438    -0.08580
 0.79199    -0.07005
 0.84691    -0.05396
 0.89780    -0.03811
 0.94287    -0.02326
 0.97927    -0.01067
 1.00000    -0.00325
