NACA 24023
 1.00000     0.00241
 0.97927     0.00848
 0.94287     0.01880
 0.89780     0.03103
 0.84691     0.04417
 0.79199     0.05759
 0.73438     0.07083
 0.67512     0.08355
 0.61510     0.09544
 0.55507     0.10622
 0.49571     0.11560
 0.43759     0.12333
 0.38128     0.12916
 0.32727     0.13288
 0.27602     0.13433
 0.22796     0.13312
 0.18350     0.12865
 0.14303     0.12067
 0.10691     0.10923
 0.07549     0.09474
 0.04909     0.07780
 0.02805     0.05915
 0.01265     0.03955
 0.00321     0.01967
 0.00000     0.00000
 0.00321    -0.01807
 0.01265    -0.03347
 0.02805    -0.04646
 0.04909    -0.05740
 0.07549    -0.06667
 0.10691    -0.07459
 0.14303    -0.08141
 0.18350    -0.08723
 0.22796    -0.09195
 0.27602    -0.09523
 0.32727    -0.09655
 0.38128    -0.09575
 0.43759    -0.09296
 0.49571    -0.08837
 0.55507    -0.08219
 0.61510    -0.07466
 0.67512    -0.06601
 0.73438    -0.05649
 0.79199    -0.04635
 0.84691    -0.03590
 0.89780    -0.02551
 0.94287    -0.01571
 0.97927    -0.00736
 1.00000    -0.00241
