NACA 2216
 1.00000     0.00168
 0.97927     0.00653
 0.94287     0.01476
 0.89780     0.02445
 0.84691     0.03477
 0.79199     0.04520
 0.73438     0.05536
 0.67512     0.06497
 0.61510     0.07378
 0.55507     0.08159
 0.49571     0.08821
 0.43759     0.09347
 0.38128     0.09720
 0.32727     0.09930
 0.27602     0.09967
 0.22796     0.09826
 0.18350     0.09496
 0.14303     0.08867
 0.10691     0.07961
 0.07549     0.06839
 0.04909     0.05564
 0.02805     0.04195
 0.01265     0.02785
 0.00321     0.01377
 0.00000     0.00000
 0.00321    -0.01249
 0.01265    -0.02295
 0.02805    -0.03152
 0.04909    -0.03841
 0.07549    -0.04389
 0.10691    -0.04827
 0.14303    -0.05191
 0.18350    -0.05523
 0.22796    -0.05831
 0.27602    -0.06003
 0.32727    -0.06031
 0.38128    -0.05926
 0.43759    -0.05700
 0.49571    -0.05368
 0.55507    -0.04947
 0.61510    -0.04455
 0.67512    -0.03908
 0.73438    -0.03321
 0.79199    -0.02710
 0.84691    -0.02093
 0.89780    -0.01488
 0.94287    -0.00925
 0.97927    -0.00449
 1.00000    -0.00168
