NACA 4609
 1.00000     0.00094
 0.97927     0.00714
 0.94287     0.01736
 0.89780     0.02889
 0.84691     0.04043
 0.79199     0.05112
 0.73438     0.06040
 0.67512     0.06785
 0.61510     0.07322
 0.55507     0.07664
 0.49571     0.07870
 0.43759     0.07939
 0.38128     0.07869
 0.32727     0.07663
 0.27602     0.07325
 0.22796     0.06866
 0.18350     0.06296
 0.14303     0.05634
 0.10691     0.04895
 0.07549     0.04101
 0.04909     0.03273
 0.02805     0.02431
 0.01265     0.01596
 0.00321     0.00781
 0.00000     0.00000
 0.00321    -0.00696
 0.01265    -0.01262
 0.02805    -0.01701
 0.04909    -0.02017
 0.07549    -0.02215
 0.10691    -0.02298
 0.14303    -0.02274
 0.18350    -0.02151
 0.22796    -0.01941
 0.27602    -0.01658
 0.32727    -0.01315
 0.38128    -0.00932
 0.43759    -0.00525
 0.49571    -0.00112
 0.55507     0.00291
 0.61510     0.00666
 0.67512     0.00933
 0.73438     0.01058
 0.79199     0.01045
 0.84691     0.00909
 0.89780     0.00677
 0.94287     0.00386
 0.97927     0.00094
 1.00000    -0.00094
