NACA 1113
 1.00000     0.00136
 0.97927     0.00493
 0.94287     0.01098
 0.89780     0.01812
 0.84691     0.02574
 0.79199     0.03346
 0.73438     0.04101
 0.67512     0.04818
 0.61510     0.05480
 0.55507     0.06069
 0.49571     0.06571
 0.43759     0.06972
 0.38128     0.07259
 0.32727     0.07420
 0.27602     0.07449
 0.22796     0.07340
 0.18350     0.07093
 0.14303     0.06709
 0.10691     0.06195
 0.07549     0.05501
 0.04909     0.04562
 0.02805     0.03467
 0.01265     0.02301
 0.00321     0.01130
 0.00000     0.00000
 0.00321    -0.01004
 0.01265    -0.01827
 0.02805    -0.02502
 0.04909    -0.03080
 0.07549    -0.03622
 0.10691    -0.04195
 0.14303    -0.04713
 0.18350    -0.05110
 0.22796    -0.05381
 0.27602    -0.05526
 0.32727    -0.05548
 0.38128    -0.05454
 0.43759    -0.05253
 0.49571    -0.04958
 0.55507    -0.04580
 0.61510    -0.04135
 0.67512    -0.03635
 0.73438    -0.03095
 0.79199    -0.02529
 0.84691    -0.01952
 0.89780    -0.01384
 0.94287    -0.00852
 0.97927    -0.00402
 1.00000    -0.00136
