NACA 2515
 1.00000     0.00157
 0.97927     0.00679
 0.94287     0.01556
 0.89780     0.02578
 0.84691     0.03648
 0.79199     0.04707
 0.73438     0.05712
 0.67512     0.06632
 0.61510     0.07441
 0.55507     0.08119
 0.49571     0.08651
 0.43759     0.09022
 0.38128     0.09221
 0.32727     0.09243
 0.27602     0.09084
 0.22796     0.08747
 0.18350     0.08238
 0.14303     0.07570
 0.10691     0.06758
 0.07549     0.05822
 0.04909     0.04782
 0.02805     0.03662
 0.01265     0.02481
 0.00321     0.01257
 0.00000     0.00000
 0.00321    -0.01205
 0.01265    -0.02281
 0.02805    -0.03226
 0.04909    -0.04035
 0.07549    -0.04705
 0.10691    -0.05230
 0.14303    -0.05609
 0.18350    -0.05841
 0.22796    -0.05931
 0.27602    -0.05887
 0.32727    -0.05720
 0.38128    -0.05447
 0.43759    -0.05084
 0.49571    -0.04651
 0.55507    -0.04168
 0.61510    -0.03653
 0.67512    -0.03122
 0.73438    -0.02591
 0.79199    -0.02071
 0.84691    -0.01574
 0.89780    -0.01110
 0.94287    -0.00694
 0.97927    -0.00354
 1.00000    -0.00157
