NACA 24020
 1.00000     0.00210
 0.97927     0.00745
 0.94287     0.01655
 0.89780     0.02734
 0.84691     0.03895
 0.79199     0.05081
 0.73438     0.06253
 0.67512     0.07380
 0.61510     0.08435
 0.55507     0.09393
 0.49571     0.10230
 0.43759     0.10923
 0.38128     0.11449
 0.32727     0.11792
 0.27602     0.11935
 0.22796     0.11844
 0.18350     0.11457
 0.14303     0.10749
 0.10691     0.09724
 0.07549     0.08421
 0.04909     0.06898
 0.02805     0.05226
 0.01265     0.03479
 0.00321     0.01721
 0.00000     0.00000
 0.00321    -0.01561
 0.01265    -0.02871
 0.02805    -0.03957
 0.04909    -0.04859
 0.07549    -0.05614
 0.10691    -0.06260
 0.14303    -0.06823
 0.18350    -0.07315
 0.22796    -0.07727
 0.27602    -0.08026
 0.32727    -0.08159
 0.38128    -0.08108
 0.43759    -0.07885
 0.49571    -0.07506
 0.55507    -0.06990
 0.61510    -0.06356
 0.67512    -0.05625
 0.73438    -0.04818
 0.79199    -0.03957
 0.84691    -0.03068
 0.89780    -0.02182
 0.94287    -0.01346
 0.97927    -0.00633
 1.00000    -0.00210
