NACA 25022
 1.00000     0.00231
 0.97927     0.00824
 0.94287     0.01835
 0.89780     0.03033
 0.84691     0.04322
 0.79199     0.05640
 0.73438     0.06944
 0.67512     0.08198
 0.61510     0.09374
 0.55507     0.10443
 0.49571     0.11378
 0.43759     0.12154
 0.38128     0.12748
 0.32727     0.13124
 0.27602     0.13227
 0.22796     0.13015
 0.18350     0.12472
 0.14303     0.11602
 0.10691     0.10431
 0.07549     0.09004
 0.04909     0.07375
 0.02805     0.05605
 0.01265     0.03754
 0.00321     0.01874
 0.00000     0.00000
 0.00321    -0.01737
 0.01265    -0.03231
 0.02805    -0.04497
 0.04909    -0.05558
 0.07549    -0.06435
 0.10691    -0.07152
 0.14303    -0.07728
 0.18350    -0.08179
 0.22796    -0.08513
 0.27602    -0.08731
 0.32727    -0.08822
 0.38128    -0.08766
 0.43759    -0.08534
 0.49571    -0.08132
 0.55507    -0.07579
 0.61510    -0.06897
 0.67512    -0.06107
 0.73438    -0.05234
 0.79199    -0.04302
 0.84691    -0.03337
 0.89780    -0.02375
 0.94287    -0.01467
 0.97927    -0.00691
 1.00000    -0.00231
