NACA 2623
 1.00000     0.00241
 0.97927     0.00994
 0.94287     0.02256
 0.89780     0.03719
 0.84691     0.05242
 0.79199     0.06736
 0.73438     0.08140
 0.67512     0.09408
 0.61510     0.10502
 0.55507     0.11409
 0.49571     0.12138
 0.43759     0.12668
 0.38128     0.12980
 0.32727     0.13059
 0.27602     0.12895
 0.22796     0.12484
 0.18350     0.11831
 0.14303     0.10944
 0.10691     0.09840
 0.07549     0.08542
 0.04909     0.07074
 0.02805     0.05463
 0.01265     0.03734
 0.00321     0.01909
 0.00000     0.00000
 0.00321    -0.01866
 0.01265    -0.03567
 0.02805    -0.05098
 0.04909    -0.06446
 0.07549    -0.07599
 0.10691    -0.08542
 0.14303    -0.09264
 0.18350    -0.09758
 0.22796    -0.10022
 0.27602    -0.10061
 0.32727    -0.09885
 0.38128    -0.09511
 0.43759    -0.08961
 0.49571    -0.08259
 0.55507    -0.07432
 0.61510    -0.06508
 0.67512    -0.05549
 0.73438    -0.04592
 0.79199    -0.03658
 0.84691    -0.02766
 0.89780    -0.01936
 0.94287    -0.01195
 0.97927    -0.00590
 1.00000    -0.00241
