NACA 1125
 1.00000     0.00262
 0.97927     0.00906
 0.94287     0.01999
 0.89780     0.03287
 0.84691     0.04663
 0.79199     0.06058
 0.73438     0.07423
 0.67512     0.08720
 0.61510     0.09917
 0.55507     0.10984
 0.49571     0.11892
 0.43759     0.12614
 0.38128     0.13126
 0.32727     0.13406
 0.27602     0.13438
 0.22796     0.13212
 0.18350     0.12724
 0.14303     0.11980
 0.10691     0.10990
 0.07549     0.09712
 0.04909     0.08089
 0.02805     0.06222
 0.01265     0.04205
 0.00321     0.02115
 0.00000     0.00000
 0.00321    -0.01988
 0.01265    -0.03731
 0.02805    -0.05257
 0.04909    -0.06607
 0.07549    -0.07832
 0.10691    -0.08990
 0.14303    -0.09985
 0.18350    -0.10742
 0.22796    -0.11252
 0.27602    -0.11514
 0.32727    -0.11533
 0.38128    -0.11321
 0.43759    -0.10896
 0.49571    -0.10279
 0.55507    -0.09495
 0.61510    -0.08572
 0.67512    -0.07537
 0.73438    -0.06416
 0.79199    -0.05240
 0.84691    -0.04040
 0.89780    -0.02859
 0.94287    -0.01753
 0.97927    -0.00815
 1.00000    -0.00262
