NACA 2117
 1.00000     0.00178
 0.97927     0.00676
 0.94287     0.01521
 0.89780     0.02518
 0.84691     0.03582
 0.79199     0.04659
 0.73438     0.05712
 0.67512     0.06711
 0.61510     0.07631
 0.55507     0.08452
 0.49571     0.09151
 0.43759     0.09712
 0.38128     0.10117
 0.32727     0.10352
 0.27602     0.10407
 0.22796     0.10277
 0.18350     0.09961
 0.14303     0.09464
 0.10691     0.08793
 0.07549     0.07845
 0.04909     0.06478
 0.02805     0.04868
 0.01265     0.03173
 0.00321     0.01521
 0.00000     0.00000
 0.00321    -0.01269
 0.01265    -0.02224
 0.02805    -0.02938
 0.04909    -0.03515
 0.07549    -0.04085
 0.10691    -0.04794
 0.14303    -0.05473
 0.18350    -0.05996
 0.22796    -0.06358
 0.27602    -0.06560
 0.32727    -0.06607
 0.38128    -0.06507
 0.43759    -0.06275
 0.49571    -0.05925
 0.55507    -0.05474
 0.61510    -0.04942
 0.67512    -0.04344
 0.73438    -0.03699
 0.79199    -0.03024
 0.84691    -0.02337
 0.89780    -0.01661
 0.94287    -0.01030
 0.97927    -0.00494
 1.00000    -0.00178
