NACA 3816
 1.00000     0.00168
 0.97927     0.01141
 0.94287     0.02670
 0.89780     0.04249
 0.84691     0.05620
 0.79199     0.06615
 0.73438     0.07408
 0.67512     0.08129
 0.61510     0.08756
 0.55507     0.09272
 0.49571     0.09661
 0.43759     0.09907
 0.38128     0.10001
 0.32727     0.09933
 0.27602     0.09698
 0.22796     0.09295
 0.18350     0.08728
 0.14303     0.08006
 0.10691     0.07142
 0.07549     0.06154
 0.04909     0.05060
 0.02805     0.03880
 0.01265     0.02634
 0.00321     0.01337
 0.00000     0.00000
 0.00321    -0.01289
 0.01265    -0.02446
 0.02805    -0.03467
 0.04909    -0.04346
 0.07549    -0.05075
 0.10691    -0.05646
 0.14303    -0.06052
 0.18350    -0.06291
 0.22796    -0.06362
 0.27602    -0.06272
 0.32727    -0.06028
 0.38128    -0.05645
 0.43759    -0.05139
 0.49571    -0.04529
 0.55507    -0.03835
 0.61510    -0.03077
 0.67512    -0.02275
 0.73438    -0.01449
 0.79199    -0.00616
 0.84691     0.00050
 0.89780     0.00316
 0.94287     0.00269
 0.97927     0.00039
 1.00000    -0.00168
