NACA 1519
 1.00000     0.00199
 0.97927     0.00735
 0.94287     0.01641
 0.89780     0.02703
 0.84691     0.03826
 0.79199     0.04952
 0.73438     0.06039
 0.67512     0.07055
 0.61510     0.07973
 0.55507     0.08770
 0.49571     0.09425
 0.43759     0.09918
 0.38128     0.10233
 0.32727     0.10357
 0.27602     0.10281
 0.22796     0.10000
 0.18350     0.09516
 0.14303     0.08837
 0.10691     0.07975
 0.07549     0.06946
 0.04909     0.05771
 0.02805     0.04471
 0.01265     0.03066
 0.00321     0.01572
 0.00000     0.00000
 0.00321    -0.01546
 0.01265    -0.02966
 0.02805    -0.04253
 0.04909    -0.05398
 0.07549    -0.06388
 0.10691    -0.07211
 0.14303    -0.07856
 0.18350    -0.08318
 0.22796    -0.08592
 0.27602    -0.08682
 0.32727    -0.08596
 0.38128    -0.08346
 0.43759    -0.07949
 0.49571    -0.07425
 0.55507    -0.06794
 0.61510    -0.06079
 0.67512    -0.05300
 0.73438    -0.04479
 0.79199    -0.03634
 0.84691    -0.02789
 0.89780    -0.01968
 0.94287    -0.01210
 0.97927    -0.00573
 1.00000    -0.00199
