NACA 8615
 1.00000     0.00157
 0.97927     0.01324
 0.94287     0.03248
 0.89780     0.05410
 0.84691     0.07563
 0.79199     0.09546
 0.73438     0.11249
 0.67512     0.12595
 0.61510     0.13535
 0.55507     0.14099
 0.49571     0.14409
 0.43759     0.14467
 0.38128     0.14271
 0.32727     0.13829
 0.27602     0.13153
 0.22796     0.12263
 0.18350     0.11185
 0.14303     0.09949
 0.10691     0.08591
 0.07549     0.07150
 0.04909     0.05664
 0.02805     0.04174
 0.01265     0.02715
 0.00321     0.01316
 0.00000     0.00000
 0.00321    -0.01146
 0.01265    -0.02047
 0.02805    -0.02713
 0.04909    -0.03153
 0.07549    -0.03377
 0.10691    -0.03397
 0.14303    -0.03230
 0.18350    -0.02895
 0.22796    -0.02415
 0.27602    -0.01818
 0.32727    -0.01135
 0.38128    -0.00397
 0.43759     0.00361
 0.49571     0.01107
 0.55507     0.01811
 0.61510     0.02442
 0.67512     0.02841
 0.73438     0.02946
 0.79199     0.02768
 0.84691     0.02341
 0.89780     0.01722
 0.94287     0.00997
 0.97927     0.00291
 1.00000    -0.00157
