NACA 1920
 1.00000     0.00210
 0.97927     0.01060
 0.94287     0.02317
 0.89780     0.03458
 0.84691     0.04478
 0.79199     0.05505
 0.73438     0.06502
 0.67512     0.07440
 0.61510     0.08296
 0.55507     0.09045
 0.49571     0.09666
 0.43759     0.10140
 0.38128     0.10447
 0.32727     0.10571
 0.27602     0.10500
 0.22796     0.10228
 0.18350     0.09753
 0.14303     0.09079
 0.10691     0.08216
 0.07549     0.07178
 0.04909     0.05984
 0.02805     0.04653
 0.01265     0.03203
 0.00321     0.01648
 0.00000     0.00000
 0.00321    -0.01634
 0.01265    -0.03147
 0.02805    -0.04530
 0.04909    -0.05772
 0.07549    -0.06857
 0.10691    -0.07769
 0.14303    -0.08493
 0.18350    -0.09020
 0.22796    -0.09343
 0.27602    -0.09461
 0.32727    -0.09381
 0.38128    -0.09111
 0.43759    -0.08668
 0.49571    -0.08070
 0.55507    -0.07339
 0.61510    -0.06496
 0.67512    -0.05565
 0.73438    -0.04569
 0.79199    -0.03533
 0.84691    -0.02485
 0.89780    -0.01458
 0.94287    -0.00684
 0.97927    -0.00317
 1.00000    -0.00210
