NACA 1520
 1.00000     0.00210
 0.97927     0.00770
 0.94287     0.01716
 0.89780     0.02825
 0.84691     0.04000
 0.79199     0.05178
 0.73438     0.06316
 0.67512     0.07380
 0.61510     0.08343
 0.55507     0.09180
 0.49571     0.09868
 0.43759     0.10388
 0.38128     0.10722
 0.32727     0.10856
 0.27602     0.10780
 0.22796     0.10489
 0.18350     0.09986
 0.14303     0.09276
 0.10691     0.08374
 0.07549     0.07297
 0.04909     0.06065
 0.02805     0.04701
 0.01265     0.03225
 0.00321     0.01654
 0.00000     0.00000
 0.00321    -0.01628
 0.01265    -0.03125
 0.02805    -0.04483
 0.04909    -0.05692
 0.07549    -0.06739
 0.10691    -0.07610
 0.14303    -0.08296
 0.18350    -0.08787
 0.22796    -0.09082
 0.27602    -0.09181
 0.32727    -0.09095
 0.38128    -0.08835
 0.43759    -0.08419
 0.49571    -0.07868
 0.55507    -0.07204
 0.61510    -0.06449
 0.67512    -0.05625
 0.73438    -0.04755
 0.79199    -0.03860
 0.84691    -0.02963
 0.89780    -0.02091
 0.94287    -0.01285
 0.97927    -0.00607
 1.00000    -0.00210
