NACA 1830
 1.00000     0.00315
 0.97927     0.01230
 0.94287     0.02741
 0.89780     0.04449
 0.84691     0.06167
 0.79199     0.07778
 0.73438     0.09297
 0.67512     0.10730
 0.61510     0.12040
 0.55507     0.13194
 0.49571     0.14158
 0.43759     0.14901
 0.38128     0.15394
 0.32727     0.15614
 0.27602     0.15542
 0.22796     0.15167
 0.18350     0.14486
 0.14303     0.13505
 0.10691     0.12238
 0.07549     0.10706
 0.04909     0.08937
 0.02805     0.06957
 0.01265     0.04793
 0.00321     0.02470
 0.00000     0.00000
 0.00321    -0.02454
 0.01265    -0.04731
 0.02805    -0.06819
 0.04909    -0.08699
 0.07549    -0.10347
 0.10691    -0.11739
 0.14303    -0.12853
 0.18350    -0.13674
 0.22796    -0.14190
 0.27602    -0.14400
 0.32727    -0.14313
 0.38128    -0.13942
 0.43759    -0.13311
 0.49571    -0.12447
 0.55507    -0.11381
 0.61510    -0.10147
 0.67512    -0.08778
 0.73438    -0.07310
 0.79199    -0.05779
 0.84691    -0.04277
 0.89780    -0.02927
 0.94287    -0.01761
 0.97927    -0.00836
 1.00000    -0.00315
