NACA 3518
 1.00000     0.00189
 0.97927     0.00863
 0.94287     0.01997
 0.89780     0.03314
 0.84691     0.04689
 0.79199     0.06044
 0.73438     0.07323
 0.67512     0.08484
 0.61510     0.09497
 0.55507     0.10336
 0.49571     0.10981
 0.43759     0.11417
 0.38128     0.11632
 0.32727     0.11620
 0.27602     0.11381
 0.22796     0.10919
 0.18350     0.10246
 0.14303     0.09378
 0.10691     0.08339
 0.07549     0.07153
 0.04909     0.05851
 0.02805     0.04460
 0.01265     0.03007
 0.00321     0.01516
 0.00000     0.00000
 0.00321    -0.01439
 0.01265    -0.02707
 0.02805    -0.03805
 0.04909    -0.04730
 0.07549    -0.05478
 0.10691    -0.06047
 0.14303    -0.06437
 0.18350    -0.06650
 0.22796    -0.06695
 0.27602    -0.06585
 0.32727    -0.06336
 0.38128    -0.05970
 0.43759    -0.05510
 0.49571    -0.04982
 0.55507    -0.04409
 0.61510    -0.03815
 0.67512    -0.03220
 0.73438    -0.02641
 0.79199    -0.02090
 0.84691    -0.01577
 0.89780    -0.01112
 0.94287    -0.00704
 0.97927    -0.00376
 1.00000    -0.00189
