NACA 23034
 1.00000     0.00357
 0.97927     0.01217
 0.94287     0.02677
 0.89780     0.04405
 0.84691     0.06256
 0.79199     0.08142
 0.73438     0.09997
 0.67512     0.11772
 0.61510     0.13423
 0.55507     0.14908
 0.49571     0.16190
 0.43759     0.17229
 0.38128     0.17990
 0.32727     0.18444
 0.27602     0.18566
 0.22796     0.18340
 0.18350     0.17758
 0.14303     0.16773
 0.10691     0.15327
 0.07549     0.13427
 0.04909     0.11133
 0.02805     0.08540
 0.01265     0.05758
 0.00321     0.02886
 0.00000     0.00000
 0.00321    -0.02694
 0.01265    -0.05036
 0.02805    -0.07072
 0.04909    -0.08853
 0.07549    -0.10433
 0.10691    -0.11847
 0.14303    -0.13100
 0.18350    -0.14156
 0.22796    -0.14930
 0.27602    -0.15368
 0.32727    -0.15473
 0.38128    -0.15258
 0.43759    -0.14745
 0.49571    -0.13962
 0.55507    -0.12943
 0.61510    -0.11723
 0.67512    -0.10337
 0.73438    -0.08824
 0.79199    -0.07223
 0.84691    -0.05580
 0.89780    -0.03954
 0.94287    -0.02425
 0.97927    -0.01125
 1.00000    -0.00357
