NACA 4822
 1.00000     0.00231
 0.97927     0.01544
 0.94287     0.03610
 0.89780     0.05748
 0.84691     0.07610
 0.79199     0.08971
 0.73438     0.10062
 0.67512     0.11055
 0.61510     0.11922
 0.55507     0.12636
 0.49571     0.13176
 0.43759     0.13523
 0.38128     0.13661
 0.32727     0.13576
 0.27602     0.13263
 0.22796     0.12719
 0.18350     0.11950
 0.14303     0.10967
 0.10691     0.09789
 0.07549     0.08439
 0.04909     0.06942
 0.02805     0.05326
 0.01265     0.03618
 0.00321     0.01837
 0.00000     0.00000
 0.00321    -0.01773
 0.01265    -0.03367
 0.02805    -0.04775
 0.04909    -0.05990
 0.07549    -0.07000
 0.10691    -0.07794
 0.14303    -0.08362
 0.18350    -0.08701
 0.22796    -0.08809
 0.27602    -0.08695
 0.32727    -0.08370
 0.38128    -0.07852
 0.43759    -0.07165
 0.49571    -0.06334
 0.55507    -0.05386
 0.61510    -0.04349
 0.67512    -0.03250
 0.73438    -0.02116
 0.79199    -0.00971
 0.84691    -0.00050
 0.89780     0.00339
 0.94287     0.00308
 0.97927     0.00029
 1.00000    -0.00231
