NACA 8917
 1.00000     0.00178
 0.97927     0.03559
 0.94287     0.07805
 0.89780     0.10090
 0.84691     0.10931
 0.79199     0.11726
 0.73438     0.12434
 0.67512     0.13028
 0.61510     0.13485
 0.55507     0.13788
 0.49571     0.13924
 0.43759     0.13881
 0.38128     0.13654
 0.32727     0.13240
 0.27602     0.12638
 0.22796     0.11857
 0.18350     0.10908
 0.14303     0.09809
 0.10691     0.08581
 0.07549     0.07251
 0.04909     0.05846
 0.02805     0.04394
 0.01265     0.02922
 0.00321     0.01452
 0.00000     0.00000
 0.00321    -0.01338
 0.01265    -0.02475
 0.02805    -0.03412
 0.04909    -0.04148
 0.07549    -0.04679
 0.10691    -0.05006
 0.14303    -0.05127
 0.18350    -0.05049
 0.22796    -0.04778
 0.27602    -0.04329
 0.32727    -0.03719
 0.38128    -0.02969
 0.43759    -0.02105
 0.49571    -0.01152
 0.55507    -0.00138
 0.61510     0.00912
 0.67512     0.01973
 0.73438     0.03024
 0.79199     0.04044
 0.84691     0.05013
 0.89780     0.05910
 0.94287     0.05254
 0.97927     0.02388
 1.00000    -0.00178
