NACA 22031
 1.00000     0.00325
 0.97927     0.01103
 0.94287     0.02424
 0.89780     0.03987
 0.84691     0.05660
 0.79199     0.07363
 0.73438     0.09037
 0.67512     0.10638
 0.61510     0.12126
 0.55507     0.13463
 0.49571     0.14614
 0.43759     0.15544
 0.38128     0.16222
 0.32727     0.16620
 0.27602     0.16717
 0.22796     0.16497
 0.18350     0.15955
 0.14303     0.15094
 0.10691     0.13920
 0.07549     0.12358
 0.04909     0.10357
 0.02805     0.07982
 0.01265     0.05367
 0.00321     0.02667
 0.00000     0.00000
 0.00321    -0.02421
 0.01265    -0.04474
 0.02805    -0.06253
 0.04909    -0.07866
 0.07549    -0.09397
 0.10691    -0.10856
 0.14303    -0.12143
 0.18350    -0.13143
 0.22796    -0.13838
 0.27602    -0.14224
 0.32727    -0.14304
 0.38128    -0.14092
 0.43759    -0.13608
 0.49571    -0.12878
 0.55507    -0.11931
 0.61510    -0.10801
 0.67512    -0.09520
 0.73438    -0.08123
 0.79199    -0.06646
 0.84691    -0.05133
 0.89780    -0.03635
 0.94287    -0.02228
 0.97927    -0.01032
 1.00000    -0.00325
